EC_No;TA_Taux01;RT_Base01;RT_Montant01;JO_Num;EC_Date;CT_Num;JO_Type
737324;19.0;197.478;37.522;03;2025-12-09;4110000390;1
737332;19.0;-197.478;-37.522;03;2025-12-09;4110000390;1
737340;19.0;712.394;135.355;03;2025-12-09;4110000022;1
737791;19.0;28042.818;5328.425;09;2025-12-10;1343;2
737793;19.0;32187.123;6116.19;09;2025-12-10;4104;2
737795;19.0;32187.121;6116.192;09;2025-12-09;4104;2
737797;19.0;9326.976;1772.098;09;2025-12-09;4104;2
737799;19.0;32910.988;6253.295;09;2025-12-08;1343;2
737833;19.0;1832.549;346.822;02;2025-12-09;1098;2
737964;19.0;2586.574;491.449;05;2025-12-01;4110001379;2
738000;19.0;1783.814;338.924;05;2025-12-01;4110002667;2
738052;19.0;2029.154;385.539;05;2025-11-27;4110005199;2
738056;19.0;41.726;7.928;05;2025-11-27;4110000440;2
738058;19.0;860.529;163.5;05;2025-11-26;4110000038;2
738072;19.0;1772.264;336.73;05;2025-11-26;4110000424;2
738126;19.0;921.191;175.025;10;2025-12-01;4110000397;2
738134;19.0;5669.355;1077.178;10;2025-12-01;4110000407;2
738142;19.0;436.996;83.029;10;2025-11-28;4110000390;2
738394;19.0;2999.017;569.815;21;2025-11-27;4110001437;2
738416;19.0;4422.005;840.181;21;2025-11-26;4110005424;2
738430;19.0;1771.018;336.494;21;2025-11-26;4110000386;2
738704;19.0;1144.058;217.371;03;2025-12-11;4110005199;1
738708;19.0;1427.606;271.246;03;2025-12-11;4110002667;1
738715;19.0;13.909;2.643;03;2025-12-11;4110000440;1
738718;19.0;3419.8;649.762;03;2025-12-11;4110000353;1
738724;19.0;1239.58;235.521;03;2025-12-11;4110000502;1
738730;19.0;884.41;168.038;03;2025-12-11;4110003457;1
738736;19.0;3859.148;733.238;03;2025-12-11;4110000075;1
738766;19.0;1226.739;233.081;03;2025-12-11;4110000022;1
738857;19.0;4277.315;812.69;03;2025-12-11;4110000282;1
738863;19.0;806.748;153.282;03;2025-12-11;4110000509;1
738867;19.0;1210.123;229.923;03;2025-12-11;4110000511;1
738871;19.0;3454.745;656.402;03;2025-12-11;4110000337;1
738890;19.0;410.316;77.961;03;2025-12-11;4110004415;1
738920;19.0;12.101;2.299;03;2025-12-11;4110000440;1
738927;19.0;1768.823;336.073;03;2025-12-12;4110000304;1
738990;19.0;957.982;182.017;03;2025-12-12;4110004369;1
738994;19.0;1985.149;377.181;03;2025-12-12;4110000166;1
739063;19.0;5657.3;1074.887;03;2025-12-12;4110003141;1
739069;19.0;9901.095;1881.206;03;2025-12-12;4110001464;1
739173;19.0;1084.028;205.966;21;2025-12-01;4110000439;2
739191;19.0;1335.031;253.658;03;2025-12-12;4110000439;1
739203;19.0;3011.284;572.145;03;2025-12-12;4110000408;1
739210;19.0;7612.97;1446.467;03;2025-12-12;4110000407;1
739224;19.0;1220.439;231.883;03;2025-12-12;4110000022;1
739242;19.0;8888.223;1688.762;03;2025-12-12;4110001839;1
739267;19.0;13.909;2.643;03;2025-12-12;4110000440;1
739276;19.0;1541.178;292.824;03;2025-12-13;4110000552;1
739315;19.0;2919.131;554.632;03;2025-12-13;4110000080;1
739443;19.0;752.595;142.992;03;2025-12-15;4110000406;1
739450;19.0;7732.124;1469.103;03;2025-12-15;4110000213;1
739457;19.0;528.147;100.348;03;2025-12-15;4110000027;1
739506;19.0;209.503;39.806;03;2025-12-15;4110000186;1
739596;19.0;668.067;126.933;21;2025-12-02;4110000374;2
739712;19.0;64.033;12.166;03;2025-12-15;4110000440;1
739715;19.0;4704.411;893.838;03;2025-12-15;4110000403;1
739731;19.0;7.038;1.337;03;2025-12-15;4110000440;1
739734;19.0;78.028;14.825;03;2025-12-15;4110000440;1
739827;19.0;5389.386;1023.984;03;2025-12-16;4110000526;1
739838;7.0;1663.785;116.465;03;2025-12-16;4110000036;1
739881;19.0;82.858;15.743;03;2025-12-16;4110000440;1
739905;19.0;1361.356;258.658;03;2025-12-16;4110000366;1
739919;19.0;1361.361;258.659;03;2025-12-16;4110000403;1
739966;19.0;59.034;11.216;03;2025-12-16;4110000440;1
739990;19.0;7382.545;1402.684;03;2025-12-16;4110000462;1
739998;19.0;680.678;129.329;03;2025-12-17;4110000541;1
740004;19.0;1366.982;259.726;03;2025-12-17;4110000534;1
740015;19.0;1628.395;309.394;03;2025-12-17;4110000022;1
740019;19.0;1179.869;224.175;03;2025-12-17;4110002816;1
740035;19.0;2397.608;455.546;03;2025-12-17;4110000965;1
740047;19.0;13341.656;2534.909;09;2025-12-16;1366;2
740049;19.0;32442.96;6164.394;09;2025-12-16;1343;2
740096;19.0;86935.199;16518.157;09;2025-12-16;1098;2
740137;19.0;2394.955;455.042;03;2025-12-17;4110000958;1
740141;19.0;1184.878;225.126;03;2025-12-17;4110002470;1
740158;19.0;1114.282;211.714;03;2025-12-17;4110004416;1
740162;19.0;1758.897;334.19;03;2025-12-17;4110000274;1
740170;19.0;2318.121;440.444;03;2025-12-17;4110000085;1
740217;19.0;8502.987;1615.566;03;2025-12-17;4110000022;1
740251;19.0;906.814;172.294;03;2025-12-18;4110003136;1
740265;19.0;21.344;4.055;03;2025-12-18;4110000440;1
740268;19.0;4839.302;919.468;03;2025-12-18;4110005424;1
740340;19.0;392.003;74.481;03;2025-12-18;4110000437;1
740390;19.0;2394.958;455.042;03;2025-12-18;4110001436;1
740406;19.0;2977.656;565.754;03;2025-12-18;4110000341;1
740500;19.0;894.112;169.88;03;2025-12-18;4110000242;1
740507;19.0;469.247;89.158;03;2025-12-18;4110002811;1
740554;19.0;2293.263;435.72;03;2025-12-18;4110000100;1
740863;19.0;8962.457;1702.865;03;2025-12-19;4110000240;1
740875;19.0;450.519;85.599;03;2025-12-19;4110000321;1
740988;19.0;985.085;187.166;03;2025-12-19;4110000022;1
741025;19.0;6329.952;1202.69;03;2025-12-19;4110000342;1
741043;19.0;1046.24;198.786;03;2025-12-20;4110000576;1
741076;19.0;2388.126;453.744;03;2025-12-22;4110000357;1
741089;19.0;1062.659;201.905;03;2025-12-22;4110000321;1
741099;19.0;-8962.457;-1702.865;03;2025-12-22;4110000240;1
741103;19.0;8917.001;1694.23;03;2025-12-22;4110000240;1
741147;19.0;1279.33;243.073;05;2025-12-13;4110000552;2
741175;19.0;1210.123;229.923;05;2025-12-11;4110000511;2
741197;19.0;1427.606;271.246;05;2025-12-11;4110002667;2
741223;19.0;3843.745;730.315;05;2025-12-09;4110005154;2
741255;19.0;197.478;37.522;05;2025-12-08;4110002811;2
741261;19.0;59735.45;11349.735;05;2025-12-08;4110000535;2
741263;19.0;884.411;168.037;05;2025-12-08;4110001247;2
741269;19.0;403.374;76.641;05;2025-12-08;4110001647;2
741291;19.0;16.933;3.217;05;2025-12-05;4110000440;2
741337;19.0;7612.97;1446.467;10;2025-12-12;4110000407;2
741351;19.0;3859.148;733.238;10;2025-12-11;4110000075;2
741387;19.0;752.595;142.992;21;2025-12-15;4110000406;2
741425;19.0;1335.031;253.658;21;2025-12-12;4110000439;2
741471;19.0;2016.871;383.205;21;2025-12-10;4110000061;2
741487;19.0;2959.934;562.388;21;2025-12-09;4110001437;2
741499;19.0;2347.13;445.954;21;2025-12-09;4110000372;2
741501;19.0;676.255;128.488;21;2025-12-09;4110000386;2
741535;19.0;335.716;63.786;21;2025-12-05;4110000393;2
741551;19.0;1232.276;234.133;21;2025-12-04;4110004333;2
741781;19.0;2836.248;538.887;23;2025-12-04;4110000097;2
741924;19.0;2058.975;391.205;03;2025-12-22;4110000393;1
741954;19.0;1396.009;265.242;03;2025-12-22;4110003472;1
742032;19.0;1578.367;299.89;03;2025-12-22;4110000341;1
742066;19.0;2391.734;454.429;01;2025-12-22;1343;0
742208;19.0;3742.024;710.983;03;2025-12-22;4110000022;1
742219;19.0;2691.025;511.295;21;2025-11-10;4110000036;2
742278;19.0;1235.177;234.684;03;2025-12-22;4110000022;1
742294;19.0;403.374;76.641;03;2025-12-22;4110000552;1
742301;19.0;2814.053;534.666;03;2025-12-22;4110000052;1
742310;19.0;2394.955;455.042;03;2025-12-22;4110000052;1
742324;19.0;-349.586;-66.421;03;2025-12-22;4110000321;1
742355;19.0;478.991;91.008;03;2025-12-23;4110000416;1
742361;19.0;2919.131;554.632;21;2025-12-13;4110000080;2
742363;19.0;2394.955;455.042;03;2025-12-23;4110000357;1
742405;19.0;2394.955;455.042;03;2025-12-23;4110000300;1
742409;19.0;2600.718;494.137;03;2025-12-23;4110000300;1
742476;19.0;27143.675;5157.499;01;2025-12-23;1343;0
742527;19.0;49.664;9.436;03;2025-12-23;4110000440;1
742534;19.0;5090.643;967.221;03;2025-12-23;4110000038;1
742630;19.0;3339.409;634.488;03;2025-12-23;4110000239;1
742680;19.0;3889.424;738.99;03;2025-12-24;4110004450;1
742684;19.0;3141.173;596.823;03;2025-12-24;4110004450;1
742855;19.0;3546.614;673.856;03;2025-12-24;4110000022;1
742892;19.0;1641.265;311.84;03;2025-12-24;4110000488;1
743045;19.0;1840.969;349.784;03;2025-12-25;4110000534;1
743071;19.0;1577.401;299.707;03;2025-12-25;4110000282;1
743083;19.0;3418.514;649.517;03;2025-12-25;4110000353;1
743089;19.0;934.049;177.47;03;2025-12-25;4110000266;1
743158;19.0;534.878;101.627;03;2025-12-25;4110000437;1
743172;19.0;1698.529;322.722;03;2025-12-25;4110000080;1
743188;19.0;2394.955;455.042;03;2025-12-25;4110005299;1
743266;19.0;4548.543;864.222;03;2025-12-25;4110000333;1
743354;19.0;889.408;168.988;03;2025-12-25;4110000341;1
743358;19.0;359.485;68.302;03;2025-12-25;4110000341;1
743364;19.0;41.726;7.928;03;2025-12-25;4110000440;1
743405;19.0;1988.272;377.771;03;2025-12-26;4110004371;1
743431;19.0;1157.478;219.921;03;2025-12-26;4110003263;1
743490;19.0;12950.475;2460.59;03;2025-12-26;4110000407;1
743494;19.0;1033.661;196.396;03;2025-12-26;4110000013;1
743541;19.0;2186.263;415.391;03;2025-12-26;4110000022;1
743547;19.0;2684.077;509.975;03;2025-12-26;4110000341;1
743553;19.0;64.033;12.166;03;2025-12-26;4110000440;1
743681;19.0;496.42;94.321;03;2025-12-29;4110002667;1
743707;19.0;5697.202;1082.469;03;2025-12-29;4110000066;1
743711;19.0;4186.064;795.353;03;2025-12-29;4110000210;1
743780;19.0;599.767;113.956;03;2025-12-29;4110000022;1
743843;19.0;-1035.008;-196.652;03;2025-12-29;4110000341;1
743997;19.0;1836.01;348.842;03;2025-12-29;4110000424;1
744179;19.0;208.629;39.64;03;2025-12-29;4110000437;1
744311;19.0;1062.521;201.88;03;2025-12-29;4110000229;1
744405;19.0;636.831;120.998;03;2025-12-30;4110000353;1
744412;19.0;18.613;3.536;03;2025-12-30;4110000440;1
744438;19.0;818.963;155.603;03;2025-12-30;4110000022;1
744472;19.0;957.982;182.017;03;2025-12-30;4110000340;1
744488;19.0;13.909;2.643;03;2025-12-30;4110000440;1
744651;19.0;473.987;90.058;03;2025-12-31;4110000085;1
744660;19.0;973.81;185.024;03;2025-12-31;4110001247;1
744695;19.0;3287.949;624.711;03;2025-12-31;4110001464;1
744731;19.0;417.258;79.279;03;2025-12-31;4110003457;1
744747;7.0;16644.096;1165.253;01;2025-12-31;1053;0
744755;19.0;2654.351;504.325;03;2025-12-31;4110000397;1
744763;19.0;625.887;118.919;03;2025-12-31;4110000424;1
744839;19.0;534.878;101.627;05;2025-12-26;4110000437;2
744869;19.0;12950.475;2460.59;10;2025-12-26;4110000407;2
744873;19.0;1988.272;377.771;10;2025-12-26;4110004371;2
745036;19.0;1157.478;219.921;TK1;2025-12-26;4110003263;2
745390;19.0;403.374;76.641;05;2025-12-22;4110000552;2
745426;19.0;469.247;89.158;05;2025-12-18;4110002811;2
745444;19.0;906.814;172.294;05;2025-12-18;4110003136;2
745522;19.0;7030.597;1335.813;21;2025-12-24;4110004450;2
745618;19.0;478.991;91.008;21;2025-12-23;4110000416;2
745626;19.0;1361.361;258.659;21;2025-12-22;4110000403;2
745670;19.0;2394.958;455.042;21;2025-12-18;4110001436;2
745700;19.0;1114.282;211.714;21;2025-12-17;4110004416;2
745732;19.0;1179.869;224.175;21;2025-12-17;4110002816;2
745748;19.0;680.678;129.329;21;2025-12-17;4110000541;2
745756;19.0;7382.545;1402.684;21;2025-12-16;4110000462;2
745805;19.0;2865.286;544.404;03;2026-01-02;4110000559;1
745812;19.0;473.987;90.058;03;2026-01-02;4110004371;1
745827;19.0;1598.484;303.714;03;2026-01-02;4110001747;1
745859;19.0;91627.429;17407.849;01;2026-01-02;1098;0
745962;19.0;3321.842;631.151;03;2026-01-02;4110001437;1
745970;19.0;567.249;107.778;03;2026-01-02;4110000954;1
745980;19.0;1645.23;312.593;03;2026-01-02;4110005199;1
745986;19.0;341.175;64.825;03;2026-01-02;4110000390;1
746018;19.0;2731.373;518.962;03;2026-01-02;4110000052;1
746070;19.0;1980.718;376.337;03;2026-01-05;4110003141;1
746074;19.0;1210.082;229.916;03;2026-01-05;4110000075;1
746139;19.0;2301.025;437.193;03;2026-01-05;4110005495;1
746153;19.0;407.007;77.332;03;2026-01-05;4110000186;1
746286;19.0;2362.817;448.937;03;2026-01-05;4110000319;1
746355;19.0;1493.758;283.813;03;2026-01-05;4110000061;1
746362;19.0;2644.132;502.381;03;2026-01-05;4110001464;1
746383;19.0;4783.469;908.922;01;2026-01-06;1343;0
746417;19.0;65448.164;12434.178;01;2026-01-06;1098;0
746421;19.0;292.53;55.581;01;2026-01-06;1098;0
746425;19.0;12542.04;2382.988;01;2026-01-06;4104;0
746531;19.0;207.633;39.451;05;2025-12-30;4110000437;2
746581;19.0;496.42;94.321;05;2025-12-29;4110002667;2
746597;19.0;2654.351;504.325;21;2025-12-31;4110000397;2
746760;19.0;516.239;98.086;03;2026-01-08;4110005063;1
746772;19.0;1953.988;371.258;03;2026-01-08;4110000249;1
746779;19.0;952.949;181.06;03;2026-01-08;4110000541;1
746784;19.0;754.26;143.311;03;2026-01-08;4110000439;1
746796;19.0;1222.437;232.263;03;2026-01-08;4110000362;1
746800;19.0;1552.339;294.945;03;2026-01-08;4110000420;1
746810;19.0;2768.157;525.95;03;2026-01-08;4110005108;1
746817;19.0;2991.218;568.331;03;2026-01-08;4110000424;1
746833;19.0;4605.975;875.137;03;2026-01-08;4110002470;1
746840;19.0;2801.035;532.197;03;2026-01-08;4110000372;1
746850;19.0;3106.983;590.328;03;2026-01-08;4110000080;1
746856;19.0;4051.97;769.874;03;2026-01-08;4110000020;1
746865;19.0;2178.253;413.869;03;2026-01-08;4110000022;1
746869;19.0;2960.638;562.521;03;2026-01-08;4110000022;1
746884;19.0;4426.36;841.008;03;2026-01-08;4110000022;1
746896;19.0;1297.071;246.443;03;2026-01-08;4110000022;1
747045;19.0;510.525;97.0;03;2026-01-08;4110005063;1
747059;19.0;1038.158;197.25;03;2026-01-08;4110000341;1
747070;19.0;1012.114;192.302;03;2026-01-08;4110000022;1
747120;19.0;-1974.998;-375.25;03;2026-01-08;4110000052;1
747123;19.0;1932.99;367.268;03;2026-01-08;4110000052;1
747138;19.0;-987.499;-187.625;03;2026-01-08;4110001437;1
747141;19.0;976.874;185.606;03;2026-01-08;4110001437;1
747160;19.0;-516.239;-98.086;03;2026-01-08;4110005063;1
747164;19.0;-781.499;-148.485;03;2026-01-08;4110005199;1
747181;19.0;9785.348;1859.216;03;2026-01-08;4110001379;1
747196;19.0;4410.403;837.977;03;2026-01-08;4110000166;1
747235;19.0;10313.453;1959.557;03;2026-01-08;4110000407;1
747381;19.0;28378.721;5392.195;01;2026-01-08;1343;0
747461;19.0;-149.584;-28.421;01;2026-01-08;1343;0
747476;19.0;25750.19;4892.767;01;2026-01-08;1343;0
747559;19.0;298.316;56.68;03;2026-01-08;4110000468;1
747565;19.0;1328.851;252.482;03;2026-01-08;4110000038;1
747573;19.0;2796.661;531.364;03;2026-01-08;4110003141;1
747580;19.0;-62.448;-11.865;03;2026-01-08;4110000022;1
747595;19.0;19.413;3.688;03;2026-01-08;4110000440;1
747706;19.0;2252.492;427.973;03;2026-01-09;4110000540;1
747715;19.0;5410.938;1028.079;03;2026-01-09;4110000977;1
747843;19.0;3156.454;599.725;03;2026-01-09;4110000036;1
747863;19.0;2965.719;563.488;03;2026-01-09;4110000066;1
747884;19.0;1948.565;370.227;03;2026-01-09;4110000022;1
747934;19.0;1326.604;252.055;03;2026-01-10;4110000416;1
747942;19.0;390.076;74.115;03;2026-01-10;4110000195;1
747951;19.0;6222.039;1182.188;03;2026-01-10;4110000534;1
747971;19.0;1177.244;223.676;03;2026-01-10;4110000022;1
748051;19.0;1755.682;333.578;03;2026-01-12;4110000502;1
748062;19.0;1659.288;315.265;03;2026-01-12;4110000391;1
748076;19.0;1039.33;197.474;03;2026-01-12;4110000229;1
748084;19.0;1059.391;201.285;03;2026-01-12;4110000970;1
748096;19.0;2774.761;527.205;03;2026-01-12;4110000408;1
748108;19.0;909.535;172.811;03;2026-01-12;4110000526;1
748156;19.0;192.742;36.621;03;2026-01-12;4110000022;1
748192;19.0;27391.392;5204.384;01;2026-01-12;5207;0
748252;19.0;18429.518;3501.928;01;2026-01-12;1346;0
748300;19.0;47718.501;9068.905;01;2026-01-12;4104;0
748349;19.0;-26.05;-4.95;03;2026-01-12;4110000408;1
748361;19.0;1154.991;219.448;03;2026-01-12;4110000301;1
748365;19.0;2050.472;389.59;03;2026-01-12;4110000534;1
748376;19.0;3738.438;710.304;03;2026-01-12;4110000264;1
748399;19.0;81.638;15.511;03;2026-01-12;4110000440;1
748418;19.0;2790.913;530.273;03;2026-01-12;4110000559;1
748422;19.0;-2865.286;-544.404;03;2026-01-12;4110000559;1
749086;19.0;2211.009;420.092;03;2026-01-13;4110000287;1
749093;19.0;5833.004;1108.271;03;2026-01-13;4110004419;1
749101;7.0;18010.528;1260.737;03;2026-01-13;4110000971;1
749105;19.0;6163.237;1171.015;03;2026-01-13;4110004475;1
749129;19.0;683.49;129.864;03;2026-01-13;4110000412;1
749141;19.0;1566.348;297.606;03;2026-01-13;4110000509;1
749145;19.0;241.008;45.792;03;2026-01-13;4110000509;1
749153;19.0;2394.955;455.042;03;2026-01-13;4110003141;1
749163;19.0;4363.966;829.154;03;2026-01-13;4110000488;1
749170;7.0;447.756;31.343;03;2026-01-13;4110001464;1
749177;19.0;4026.754;765.084;03;2026-01-13;4110000274;1
749320;19.0;1954.045;371.269;03;2026-01-13;4110000186;1
749324;19.0;-1566.348;-297.606;03;2026-01-13;4110000509;1
749380;19.0;668.068;126.934;03;2026-01-14;4110000456;1
749441;19.0;27011.856;5132.065;01;2026-01-14;1343;0
749508;19.0;197.48;37.521;03;2026-01-14;4110000390;1
749512;19.0;3908.091;742.537;03;2026-01-14;4110000404;1
749530;19.0;5411.403;1028.167;03;2026-01-14;4110000366;1
749538;19.0;2891.817;549.445;03;2026-01-14;4110000022;1
749571;19.0;1410.553;268.006;03;2026-01-14;4110005516;1
749598;19.0;369.749;70.252;03;2026-01-14;4110003472;1
749618;19.0;1954.045;371.269;03;2026-01-14;4110000075;1
749645;19.0;59.034;11.216;03;2026-01-14;4110000440;1
749663;19.0;1953.787;371.22;03;2026-01-15;4110000517;1
749676;19.0;473.988;90.058;03;2026-01-15;4110000070;1
749705;19.0;27391.392;5204.384;02;2026-01-14;5207;2
749754;19.0;11.933;2.267;03;2026-01-15;4110000440;1
749930;19.0;2307.509;438.427;03;2026-01-16;4110005941;1
749934;19.0;4759.828;904.368;03;2026-01-16;4110000022;1
749949;19.0;2140.819;406.756;03;2026-01-16;4110000341;1
750181;19.0;6389.683;1214.041;03;2026-01-17;4110000085;1
750192;19.0;8285.573;1574.259;03;2026-01-17;4110000230;1
750207;19.0;892.994;169.669;03;2026-01-17;4110000219;1
750229;19.0;1544.404;293.437;03;2026-01-17;4110005464;1
750239;19.0;-143.69;-27.301;03;2026-01-17;4110000230;1
750253;19.0;18429.518;3501.928;09;2026-01-17;1346;2
750362;19.0;2050.472;389.59;03;2026-01-19;4110000526;1
750374;19.0;1377.704;261.764;03;2026-01-19;4110003457;1
750387;19.0;970.663;184.425;03;2026-01-19;4110005199;1
750405;19.0;1444.375;274.431;03;2026-01-19;4110000022;1
750609;19.0;1366.982;259.726;03;2026-01-19;4110000213;1
750620;19.0;34.959;6.642;03;2026-01-19;4110000440;1
750623;19.0;41.726;7.928;03;2026-01-19;4110000440;1
750626;19.0;1611.333;306.153;03;2026-01-19;4110000439;1
750636;19.0;34.959;6.642;03;2026-01-19;4110000022;1
750639;19.0;-34.959;-6.642;03;2026-01-19;4110000022;1
750642;19.0;22583.204;4290.809;03;2026-01-19;4110001684;1
750661;19.0;2479.767;471.157;03;2026-01-20;4110000080;1
750669;19.0;1786.93;339.516;03;2026-01-20;4110003457;1
750680;19.0;1416.178;269.075;03;2026-01-20;4110000321;1
750688;19.0;26.01;4.942;03;2026-01-20;4110000440;1
750699;19.0;2780.785;528.349;03;2026-01-20;4110000353;1
750723;19.0;-22583.204;-4290.809;03;2026-01-20;4110001684;1
750728;19.0;22583.204;4290.809;03;2026-01-20;4110001684;1
750759;19.0;778.183;147.855;03;2026-01-20;4110000437;1
750769;19.0;7362.09;1398.798;03;2026-01-20;4110004303;1
750773;19.0;8598.041;1633.628;03;2026-01-20;4110001643;1
750780;19.0;2394.955;455.042;03;2026-01-20;4110005299;1
750788;19.0;15191.019;2886.295;03;2026-01-20;4110001839;1
750805;19.0;5205.979;989.135;03;2026-01-21;4110005290;1
750832;19.0;20496.587;3894.353;01;2026-01-21;4036;0
750839;19.0;2359.739;448.35;03;2026-01-21;4110002816;1
750846;19.0;3370.513;640.398;03;2026-01-21;4110000965;1
750876;19.0;2998.247;569.668;03;2026-01-21;4110000022;1
750888;19.0;-466.796;-88.691;01;2026-01-21;4036;0
750952;19.0;1050.0;199.5;03;2026-01-21;4110002470;1
750960;19.0;1665.542;316.453;03;2026-01-21;4110000393;1
750979;19.0;248.501;47.215;03;2026-01-21;4110000266;1
750983;19.0;1738.198;330.258;03;2026-01-21;4110000100;1
750991;19.0;742.173;141.012;03;2026-01-21;4110000341;1
751009;19.0;2342.984;445.167;03;2026-01-21;4110000105;1
751053;19.0;27011.856;5132.065;09;2026-01-20;1343;2
751055;19.0;28378.721;5392.195;09;2026-01-20;1343;2
751057;19.0;25750.19;4892.767;09;2026-01-20;1343;2
751096;19.0;2427.854;461.292;03;2026-01-22;4110000333;1
751111;19.0;662.472;125.868;03;2026-01-22;4110000242;1
751135;19.0;5101.603;969.306;03;2026-01-22;4110000022;1
751180;19.0;478.991;91.008;03;2026-01-22;4110004416;1
751188;19.0;6860.035;1303.407;03;2026-01-22;4110000209;1
751192;19.0;3537.97;672.214;03;2026-01-22;4110005495;1
751268;19.0;30247.251;5749.314;01;2026-01-22;1343;0
751274;19.0;13622.3;2588.2;01;2026-01-22;1345;0
751326;19.0;22583.328;4291.047;01;2026-01-22;1343;0
751348;19.0;612.003;116.281;03;2026-01-22;4110000509;1
751352;19.0;381.922;72.565;03;2026-01-22;4110004415;1
751356;19.0;1870.87;355.466;03;2026-01-22;4110000038;1
751360;19.0;-1870.87;-355.466;03;2026-01-22;4110000038;1
751382;19.0;3260.391;619.474;03;2026-01-22;4110000958;1
751410;19.0;683.49;129.864;03;2026-01-22;4110000534;1
751546;19.0;4789.911;910.083;03;2026-01-23;4110000412;1
751557;19.0;4789.911;910.083;03;2026-01-23;4110000526;1
751964;19.0;4789.911;910.083;03;2026-01-23;4110000066;1
751968;19.0;3173.481;602.962;03;2026-01-23;4110000414;1
751977;19.0;-386.56;-73.446;03;2026-01-23;4110000414;1
752000;19.0;83.451;15.856;03;2026-01-23;4110002811;1
752008;19.0;330.0;62.7;03;2026-01-23;4110000475;1
752044;19.0;2408.628;457.638;03;2026-01-23;4110000462;1
752052;19.0;806.719;153.277;03;2026-01-23;4110000341;1
752111;19.0;1642.07;311.995;03;2026-01-26;4110000541;1
752119;19.0;1259.163;239.241;03;2026-01-26;4110000022;1
752123;19.0;80.672;15.328;03;2026-01-26;4110000341;1
752137;19.0;-605.039;-114.957;03;2026-01-26;4110000048;1
752140;19.0;590.337;112.164;03;2026-01-26;4110000048;1
752190;19.0;28858.62;5483.439;01;2026-01-26;1343;0
