RT_Num;CT_Num;DO_Type;DO_Piece;RT_Date;RT_Mode;RT_Montant;RT_Etat;BQ_Num
RF00002737;1365;17;AM240002588;2024-09-25 00:00:00;2;63707.49;2;AMEN BK 2
RF00002738;1365;17;AM240002588;2024-09-25 15:48:00;5;643.51;2;
RF00002740;TR035;17;24015/24;2024-09-25 16:56:00;5;70.309;2;
RF00002741;1032;0;AM240002609;2024-09-26 00:00:00;2;226097.557;2;AMEN BK 2
RF00002742;1032;0;AM240002623;2024-09-26 00:00:00;5;2283.813;2;
RF00002743;00231;17;01/08/2024 TRS LA;2024-09-26 00:00:00;2;7610.0;2;AMEN BK 2
RF00002744;4104;17;AM240002589;2024-09-26 00:00:00;2;28107.911;2;AMEN BK 2
RF00002745;4104;17;AM240002589;2024-09-26 12:02:00;5;283.918;2;
RF00002746;1368;17;AM240001773;2024-09-26 00:00:00;2;25994.451;2;AMEN BK 2
RF00002747;1368;0;AM240001773;2024-09-26 00:00:00;5;262.569;2;
RF00002748;FEX080;17;254/24;2024-09-26 00:00:00;2;821.0;2;AMEN BK 2
RF00002749;1155;0;MAV24000292;2024-09-26 00:00:00;3;148680.86;2;AMEN BK 2
RF00002750;1155;0;AM240002486;2024-09-26 00:00:00;5;747.14;2;
RF00002739;TR035;17;24015/24;2024-09-27 00:00:00;2;6160.591;2;AMEN BK 2
RF00002751;F5098;17;31675768;2024-09-28 00:00:00;2;19616.5;2;AMEN BK 2
RF00002752;4104;17;AM240002617;2024-09-28 00:00:00;2;87356.537;2;AMEN BK 2
RF00002753;4104;17;AM240002617;2024-09-28 10:50:00;5;882.389;2;
RF00002754;1032;0;AM240002613;2024-09-28 00:00:00;2;245999.201;2;AMEN BK 2
RF00002755;1032;0;AM240002655;2024-09-28 00:00:00;5;2484.84;2;
RF00002756;1351;0;AM240002580;2024-09-28 00:00:00;2;55797.714;2;AMEN BK 2
RF00002757;1351;0;AM240002658;2024-09-28 00:00:00;5;563.613;1;
RF00002758;1319;0;AM240002529;2024-09-30 00:00:00;3;28437.383;2;AMEN BK 2
RF00002759;1360;0;AM240002490;2024-09-30 00:00:00;3;61161.689;2;AMEN BK 2
RF00002760;1360;0;AM240002557;2024-09-30 00:00:00;5;617.794;2;
RF00002761;1366;0;MAV24000285;2024-09-30 00:00:00;2;5752.127;2;AMEN BK 2
RF00002762;1366;0;AM240002553;2024-09-30 00:00:00;5;58.102;2;
RF00002763;1098;17;AM240002515;2024-09-30 00:00:00;2;28725.111;2;AMEN BK 2
RF00002764;1098;0;AM240002515;2024-09-30 00:00:00;5;290.152;1;
RF00002765;1321;0;AM240002763;2024-10-01 00:00:00;3;60000.0;2;AMEN BK 2
RF00002766;1179;0;AM240002914;2024-10-01 00:00:00;3;68244.092;2;AMEN BK 2
RF00002767;1343;0;MAV24000284;2024-10-02 00:00:00;3;236436.81;2;AMEN BK 2
RF00002768;1343;0;AM240002645;2024-10-02 00:00:00;5;2388.25;2;
RF00002770;1366;17;AM240002692;2024-10-03 00:00:00;2;1084.34;2;AMEN BK 2
RF00002771;1366;0;AM240002692;2024-10-03 00:00:00;5;10.952;2;
RF00002772;4082;17;AM240002417;2024-10-03 00:00:00;2;33874.394;2;AMEN BK 2
RF00002773;4082;0;AM240002417;2024-10-03 00:00:00;5;342.165;1;
RF00002774;1032;0;AM240002659;2024-10-03 00:00:00;2;182872.112;2;AMEN BK 2
RF00002775;1032;0;AM240002665;2024-10-03 00:00:00;5;1847.193;2;
RF00002776;1351;0;AM240002677;2024-10-03 00:00:00;2;57616.031;2;AMEN BK 2
RF00002777;1351;0;AM240002708;2024-10-03 00:00:00;5;581.98;2;
RF00002778;1345;17;AM240002571;2024-10-04 00:00:00;2;13199.67;2;AMEN BK 2
RF00002779;1345;17;AM240002571;2024-10-04 08:37:00;5;133.33;2;
RF00002780;0763;17;21385;2024-10-05 00:00:00;2;2751.736;2;AMEN BK 2
RF00002781;0763;0;21385;2024-10-05 00:00:00;5;27.795;1;
RF00002782;1346;0;AMR24000045;2024-10-05 00:00:00;2;21670.52;2;AMEN BK 2
RF00002783;1346;0;AM240002684;2024-10-05 00:00:00;5;218.894;2;
RF00002784;1049;0;AM240002466;2024-10-07 00:00:00;3;254179.991;2;AMEN BK 2
RF00002785;1049;0;AM240002673;2024-10-07 00:00:00;5;2567.474;2;
RF00002786;TR009;0;08/2024;2024-10-07 00:00:00;4;4615.12;2;AMEN BK 2
RF00002787;TR009;0;08/2024;2024-10-07 00:00:00;5;372.88;2;
RF00002788;1032;0;AMR24000043;2024-10-08 00:00:00;2;172261.033;2;AMEN BK 2
RF00002789;1032;0;AM240002690;2024-10-08 00:00:00;5;1740.01;2;
RF00002790;1351;0;AM240002726;2024-10-08 00:00:00;2;48096.272;2;AMEN BK 2
RF00002791;1351;0;AM240002745;2024-10-08 00:00:00;5;485.82;2;
RF00002792;5097;0;2024-021.694;2024-10-08 00:00:00;2;9505.0;2;AMEN BK 2
RF00002793;4104;0;AM240002501;2024-10-08 00:00:00;2;68949.754;2;AMEN BK 2
RF00002794;4104;0;AM240002581;2024-10-08 00:00:00;5;696.462;1;
RF00002795;TR028;0;300924;2024-10-08 00:00:00;2;6648.75;2;AMEN BK 2
RF00002796;TR028;0;300924;2024-10-08 00:00:00;5;101.25;2;
RF00002797;TR035;0;24017/24;2024-10-08 00:00:00;2;1663.627;2;AMEN BK 2
RF00002798;TR035;0;24017/24;2024-10-08 00:00:00;5;26.4;2;
RF00002799;TR011;0;04/10/24;2024-10-09 00:00:00;2;17729.0;2;AMEN BK 2
RF00002800;1179;0;AM240003057;2024-10-10 00:00:00;3;68244.092;2;AMEN BK 2
RF00002801;4104;0;MAV24000320;2024-10-11 00:00:00;2;33375.028;2;AMEN BK 2
RF00002802;4104;0;AM240002633;2024-10-11 00:00:00;5;337.121;2;
RF00002803;4104;0;MAV24000321;2024-10-11 00:00:00;2;32528.373;2;AMEN BK 2
RF00002804;4104;0;AM240002710;2024-10-11 00:00:00;5;328.573;2;
RF00002805;FEXCV123;0;0558/24;2024-10-11 00:00:00;2;2832.39;2;AMEN BK 2
RF00002806;FEXCV123;0;0558/24;2024-10-11 00:00:00;5;28.61;2;
RF00002807;FEX856;17;FV24001731;2024-10-11 00:00:00;2;246.727;2;AMEN BK 2
RF00002808;1032;0;AM240002687;2024-10-12 00:00:00;2;138158.309;2;AMEN BK 2
RF00002809;1032;0;AM240002709;2024-10-12 00:00:00;5;1395.538;2;AMEN BK 2
RF00002810;1098;17;AM240002757;2024-10-14 00:00:00;2;79173.388;2;AMEN BK 2
RF00002811;1098;17;AM240002757;2024-10-14 09:20:00;5;799.731;2;
RF00002812;1098;0;AM240002756;2024-10-14 00:00:00;2;90484.721;2;AMEN BK 2
RF00002813;1098;0;AM240002758;2024-10-14 00:00:00;5;913.987;1;
RF00002814;2829;17;N°224003593;2024-10-14 00:00:00;2;245.43;2;AMEN BK 2
RF00002815;1351;0;AM240002753;2024-10-14 00:00:00;2;31312.769;2;AMEN BK 2
RF00002816;1351;0;AM240002824;2024-10-14 00:00:00;5;316.29;2;
RF00002817;1032;0;AM240002778;2024-10-14 00:00:00;2;23119.481;1;AMEN BK 2
RF00002818;1032;0;AM240002778;2024-10-14 00:00:00;5;233.53;2;
RF00002819;1178;0;AM240002625;2024-10-15 00:00:00;3;147691.515;2;AMEN BK 2
RF00002820;1178;0;AM240002761;2024-10-15 00:00:00;5;742.168;2;
RF00002821;1321;0;AM240003076;2024-10-17 00:00:00;3;60000.0;2;AMEN BK 2
RF00002822;5207;17;AM240002789;2024-10-17 00:00:00;2;28413.709;2;AMEN BK 2
RF00002823;5207;17;AM240002789;2024-10-17 11:03:00;5;287.007;2;
RF00002824;1053;17;AM240002791;2024-10-17 00:00:00;3;118252.859;2;AMEN BK 2
RF00002825;1053;17;AM240002791;2024-10-17 11:16:00;5;1194.473;2;
RF00002826;1365;0;AM240002775;2024-10-17 00:00:00;2;64029.245;2;AMEN BK 2
RF00002827;1365;0;AM240002775;2024-10-17 00:00:00;5;321.755;2;
RF00002828;1032;0;AM240002769;2024-10-17 00:00:00;2;123759.493;2;AMEN BK 2
RF00002829;1032;0;AM240002771;2024-10-17 00:00:00;5;1250.095;2;
RF00002830;1032;0;AMR24000053;2024-10-17 00:00:00;2;116030.452;2;AMEN BK 2
RF00002831;1032;0;AM240002788;2024-10-17 00:00:00;5;1172.024;2;
RF00002832;1360;0;AM240002565;2024-10-18 00:00:00;2;66840.444;2;AMEN BK 2
RF00002833;1360;0;AM240002656;2024-10-18 00:00:00;5;675.156;2;
RF00002834;FEX027;0;FCN00875;2024-10-19 00:00:00;2;1460.976;2;AMEN BK 2
RF00002835;FEX027;0;FCN00881;2024-10-19 00:00:00;5;45.184;2;
RF00002836;1155;0;AMR24000041;2024-10-19 00:00:00;3;50897.036;2;AMEN BK 2
RF00002837;1155;0;AM240002755;2024-10-19 00:00:00;5;255.764;2;
RF00002838;LCAR1;0;64/2024;2024-10-21 00:00:00;2;2309.234;2;AMEN BK 2
RF00002839;4104;0;AM240002774;2024-10-21 00:00:00;2;45981.884;2;AMEN BK 2
RF00002840;4104;0;AM240002777;2024-10-21 00:00:00;5;464.463;2;
RF00002841;1032;0;AM240002795;2024-10-21 00:00:00;2;207598.722;2;AMEN BK 2
RF00002842;1032;0;AM240002814;2024-10-21 00:00:00;5;2096.956;2;
RF00002843;FLE0016;0;66094724;2024-10-21 00:00:00;2;1972.026;2;AMEN BK 2
RF00002844;1032;0;AM240002820;2024-10-22 00:00:00;2;143962.801;2;AMEN BK 2
RF00002845;1032;0;AM240002825;2024-10-22 00:00:00;5;1454.169;2;
RF00002846;1351;0;AM240002773;2024-10-22 00:00:00;2;62124.596;2;AMEN BK 2
RF00002847;1351;0;AM240002831;2024-10-22 00:00:00;5;627.521;2;
RF00002848;1345;17;AM240002664;2024-10-24 00:00:00;2;11677.05;2;AMEN BK 2
RF00002849;1345;17;AM240002664;2024-10-24 08:51:00;5;117.95;2;
RF00002850;1032;0;MAV24000355;2024-10-25 00:00:00;2;122884.667;2;AMEN BK 2
RF00002851;1032;0;AM240002855;2024-10-25 00:00:00;5;1241.259;2;
RF00002854;FEX5632;17;4000763;2024-10-28 00:00:00;2;862.798;2;AMEN BK 2
RF00002855;1345;17;AM240002823;2024-10-28 00:00:00;2;16035.773;2;AMEN BK 2
RF00002856;1345;0;AM240002823;2024-10-28 00:00:00;5;161.977;2;AMEN BK 2
RF00002857;5099;17;11/2024.;2024-10-28 00:00:00;2;1338.75;2;AMEN BK 2
RF00002858;5099;17;11/2024.;2024-10-28 12:42:00;5;148.75;2;
RF00002859;1032;0;AM240002866;2024-10-28 00:00:00;2;91881.391;2;AMEN BK 2
RF00002860;1032;0;AM240002867;2024-10-28 00:00:00;5;928.094;1;
RF00002861;1351;0;AM240002831;2024-10-28 00:00:00;2;58116.083;2;AMEN BK 2
RF00002862;1351;0;AM240002879;2024-10-28 00:00:00;5;587.031;1;
RF00002863;1321;0;AM240003269;2024-10-28 00:00:00;3;60000.0;2;AMEN BK 2
RF00002864;F5098;17;31770448;2024-10-31 00:00:00;2;19898.5;2;AMEN BK 2
RF00002865;1098;17;AM240002836;2024-10-31 00:00:00;2;58763.043;2;AMEN BK 2
RF00002866;1098;17;AM240002836;2024-10-31 09:59:00;5;593.566;2;
RF00002867;1032;0;AM240002882;2024-10-31 00:00:00;2;96124.479;2;AMEN BK 2
RF00002868;1032;0;AM240002883;2024-10-31 00:00:00;5;970.954;2;
RF00002869;1032;0;AM240002884;2024-10-31 00:00:00;2;91300.922;2;AMEN BK 2
RF00002870;1032;0;AM240002888;2024-10-31 00:00:00;5;922.231;1;
RF00002871;1155;0;AM240002748;2024-10-31 00:00:00;3;76536.395;2;AMEN BK 2
RF00002872;1155;0;AM240002748;2024-10-31 00:00:00;5;384.605;2;
RF00002873;LCAR1;0;CAUT LOYER 118;2024-10-31 00:00:00;2;1785.0;2;AMEN BK 2
RF00002874;LCAR1;0;0118/2024;2024-10-31 00:00:00;2;5863.213;2;AMEN BK 2
RF00002875;LCAR1;0;LCAR 115/2024...;2024-10-31 00:00:00;5;651.468;1;
RF00002876;00127;17;F2400851;2024-11-01 00:00:00;2;172.956;2;AMEN BK 2
RF00002877;5097;0;2024-023-579;2024-11-01 00:00:00;2;9505.0;2;AMEN BK 2
RF00002878;1351;0;AM240002889;2024-11-02 00:00:00;2;70642.573;2;AMEN BK 2
RF00002879;1351;0;AM240002924;2024-11-02 00:00:00;5;713.561;2;
RF00002880;1364;17;AM240002759;2024-11-02 00:00:00;2;20770.745;2;AMEN BK 2
RF00002881;1364;17;AM240002759;2024-11-02 00:00:00;5;209.805;2;
RF00002882;1319;0;MAV24000322;2024-11-04 00:00:00;3;26011.109;2;AMEN BK 2
RF00002883;1360;0;AM240002697;2024-11-04 00:00:00;3;108180.167;2;AMEN BK 2
RF00002884;1360;0;AM240002906;2024-11-04 00:00:00;5;1092.728;2;
RF00002885;1032;0;AM240002894;2024-11-04 00:00:00;2;73755.243;2;AMEN BK 2
RF00002886;1032;0;AM240002896;2024-11-04 00:00:00;5;745.002;1;AMEN BK 2
RF00002887;1032;0;AM240002897;2024-11-04 00:00:00;2;117014.949;2;AMEN BK 2
RF00002888;1032;0;AM240002899;2024-11-04 00:00:00;5;1181.969;2;
RF00002889;1343;0;AMR24000039;2024-11-04 00:00:00;3;160418.773;2;AMEN BK 2
RF00002890;1343;0;AM240002895;2024-11-04 00:00:00;5;1620.391;1;
RF00002891;1351;0;AM240002792;2024-11-06 00:00:00;2;50000.0;2;AMEN BK 2
RF00002892;1049;0;AM240002779;2024-11-06 00:00:00;3;153063.133;1;AMEN BK 2
RF00002893;1179;0;AM250000350;2024-11-06 00:00:00;3;68244.092;2;AMEN BK 2
RF00002894;4036;0;AMR24000038;2024-11-07 00:00:00;2;42122.753;2;AMEN BK 2
RF00002895;1178;0;MAV24000368;2024-11-08 00:00:00;3;91546.789;2;AMEN BK 2
RF00002896;1178;0;AM240002942;2024-11-08 00:00:00;5;460.034;1;
RF00002897;00231;0;036;2024-11-08 00:00:00;2;9350.0;2;AMEN BK 2
RF00002898;1049;0;AM240002886;2024-11-08 00:00:00;5;1546.092;2;
RF00002899;TR011;0;06/11/24;2024-11-09 00:00:00;2;13530.0;2;AMEN BK 2
RF00002900;TR032;0;77;2024-11-09 00:00:00;2;2475.99;2;AMEN BK 2
RF00002901;TR032;0;77;2024-11-09 00:00:00;5;25.01;2;
RF00002902;LB001;0;LBARDO 06/24/B3;2024-11-09 00:00:00;2;5273.33;2;AMEN BK 2
RF00002903;LB001;0;LBARDO 09/24/B9;2024-11-09 00:00:00;5;585.925;2;
RF00002904;1032;0;AM240002908;2024-11-11 00:00:00;2;119832.875;2;AMEN BK 2
RF00002905;1032;0;AM240002910;2024-11-11 00:00:00;5;1210.433;2;
RF00002906;1351;0;AM240002954;2024-11-11 00:00:00;2;57114.199;2;AMEN BK 2
RF00002907;1351;0;AM240002954;2024-11-11 00:00:00;5;576.911;2;
RF00002908;5207;17;AM240002935;2024-11-12 00:00:00;2;32002.013;2;AMEN BK 2
RF00002909;5207;17;AM240002935;2024-11-12 00:00:00;5;323.252;2;AMEN BK 2
RF00002910;1366;17;AM240002699;2024-11-12 00:00:00;2;34920.857;2;AMEN BK 2
RF00002911;1366;0;AM240002699;2024-11-12 00:00:00;5;352.735;1;
RF00002912;4014;17;AM240002353;2024-11-12 00:00:00;2;8065.0;2;AMEN BK 2
RF00002913;1235;0;;2024-10-17 00:00:00;4;2000.0;0;AMEN BK 2
RF00002914;4082;0;MAV24000325;2024-11-14 00:00:00;2;396702.9;2;AMEN BK 2
RF00002915;4082;0;AM240002856;2024-11-14 00:00:00;5;4007.1;2;
RF00002916;1365;17;AM240002960;2024-11-15 00:00:00;2;38919.87;2;AMEN BK 2
RF00002917;1365;17;AM240002960;2024-11-15 11:56:00;5;393.13;2;
RF00002918;FLE0016;0;66104729;2024-11-15 00:00:00;2;1709.818;2;AMEN BK 2
RF00002919;1351;0;AM240002972;2024-11-15 00:00:00;2;54959.058;2;AMEN BK 2
RF00002920;1351;0;AM240002998;2024-11-15 00:00:00;5;555.142;2;
RF00002921;4104;17;AM240002349;2024-11-15 00:00:00;3;57512.961;2;AMEN BK 2
RF00002922;4104;17;AM240002349;2024-11-15 12:31:00;5;580.939;2;
RF00002923;1032;0;AM240002918;2024-11-16 00:00:00;2;491574.191;2;ZITOUNA
RF00002924;1032;0;AM240002933;2024-11-16 00:00:00;5;4965.395;2;
RF00002925;4012;0;AM250000254;2024-11-18 00:00:00;3;30000.0;2;AMEN BK 2
RF00002926;4082;0;AM240002649;2024-11-18 00:00:00;2;272022.752;2;ZITOUNA
RF00002927;4082;0;AM240002880;2024-11-18 00:00:00;5;2747.705;2;
RF00002928;5200;0;AM240000185;2024-11-20 00:00:00;4;60000.0;2;AMEN BK 2
RF00002929;4082;0;AM240002907;2024-11-20 00:00:00;3;659228.023;2;AMEN BK 2
RF00002930;4082;17;AM240002917;2024-11-20 00:00:00;5;6658.868;2;
RF00002931;5200;0;AM240000098;2024-11-20 00:00:00;4;75000.0;2;AMEN BK 2
RF00002932;5200;0;AM240000099;2024-11-20 00:00:00;4;1000.0;2;AMEN BK 2
RF00002933;1032;0;AM240002940;2024-11-21 00:00:00;2;123456.967;2;AMEN BK 2
RF00002934;1032;0;AM240003016;2024-11-21 00:00:00;5;1247.04;2;
RF00002935;1351;0;AM240002983;2024-11-21 00:00:00;2;50000.0;2;AMEN BK 2
RF00002938;5200;0;AM240000099;2024-11-22 00:00:00;4;50000.0;2;AMEN BK 2
RF00002939;5097;0;2025-004.325;2024-11-22 00:00:00;2;9505.0;2;AMEN BK 2
RF00002940;5200;0;AM240000099;2024-11-22 00:00:00;4;50000.0;2;AMEN BK 2
RF00002941;1366;0;MAV24000384;2024-11-25 00:00:00;2;18891.616;2;AMEN BK 2
RF00002942;1366;0;AM240002931;2024-11-25 00:00:00;5;190.824;1;AMEN BK 2
RF00002943;1348;0;MAV24000374;2024-11-25 00:00:00;2;6149.568;2;AMEN BK 2
RF00002944;1348;0;AM240002496;2024-11-25 00:00:00;5;62.116;2;
RF00002945;1345;0;AM240002794;2024-11-25 00:00:00;2;6125.378;2;AMEN BK 2
RF00002946;1345;0;AM240002794;2024-11-25 00:00:00;5;61.872;2;
RF00002947;TR037;0;2024068;2024-11-25 00:00:00;2;5381.59;2;AMEN BK 2
RF00002948;TR037;0;2024068;2024-11-25 00:00:00;5;59.41;2;
RF00002949;4104;0;AM240002963;2024-11-25 00:00:00;3;38919.373;2;AMEN BK 2
RF00002950;4104;0;AM240002988;2024-11-25 00:00:00;5;393.124;2;
RF00002951;1343;0;AM240002958;2024-11-26 00:00:00;3;93802.268;2;AMEN BK 2
RF00002952;1343;0;AM240002990;2024-11-26 00:00:00;5;947.497;2;
RF00002953;4104;17;AM240002936;2024-11-27 00:00:00;3;89783.92;2;AMEN BK 2
RF00002954;4104;17;AM240002936;2024-11-27 00:00:00;5;906.908;2;
RF00002955;1321;0;AM240003297;2024-11-27 00:00:00;3;90000.0;2;AMEN BK 2
RF00002956;0763;17;21441;2024-11-28 00:00:00;2;1152.162;2;AMEN BK 2
RF00002957;0763;17;21441;2024-11-28 00:00:00;5;11.637;2;
RF00002958;FEX856;0;FV24001504;2024-11-28 00:00:00;2;601.941;1;AMEN BK 2
RF00002959;1179;0;AM250000477;2024-11-28 00:00:00;3;68244.092;2;AMEN BK 2
RF00002960;1351;0;AM240003040;2024-11-28 00:00:00;2;63225.574;2;AMEN BK 2
RF00002961;1351;0;AM240003074;2024-11-28 00:00:00;5;638.642;2;
RF00002962;4036;0;AMR24000064;2024-11-29 00:00:00;2;29372.001;2;AMEN BK 2
RF00002963;1032;0;AM240003084;2024-11-30 00:00:00;2;453687.064;2;ZITOUNA
RF00002964;1032;0;AM240003106;2024-11-30 00:00:00;5;4582.698;2;
RF00002965;5200;0;AM240000115;2024-11-30 00:00:00;4;15000.0;2;AMEN BK 2
RF00002966;LB001;0;LBARDO 10/2024 B3;2024-12-02 00:00:00;2;4479.997;2;AMEN BK 2
RF00002967;LB001;0;LBARDO 12/2024 B9;2024-12-02 00:00:00;5;497.777;2;
RF00002968;1319;0;AM240002961;2024-12-03 00:00:00;3;41738.86;2;AMEN BK 2
RF00002969;4104;0;AM240003006;2024-12-03 00:00:00;3;95769.135;2;AMEN BK 2
RF00002970;4104;0;AM240003097;2024-12-03 00:00:00;5;967.365;2;
RF00002971;1360;0;AM240002943;2024-12-03 00:00:00;3;27400.611;2;AMEN BK 2
RF00002972;1360;0;AM240003099;2024-12-03 00:00:00;5;276.773;2;
RF00002973;1049;0;AM240003001;2024-12-03 00:00:00;3;107886.79;2;AMEN BK 2
RF00002974;1049;0;AM240003178;2024-12-03 00:00:00;5;1089.765;2;
RF00002975;4014;0;AM240002827;2024-12-03 00:00:00;2;8871.4;2;AMEN BK 2
RF00002976;1178;0;AM240002946;2024-12-03 00:00:00;3;206146.329;2;AMEN BK 2
RF00002977;1178;0;AM240003116;2024-12-03 00:00:00;5;1035.911;2;
RF00002978;1351;0;AM240003070;2024-12-05 00:00:00;2;55611.375;2;AMEN BK 2
RF00002979;1351;0;AM240003134;2024-12-05 00:00:00;5;561.731;2;
RF00002980;1032;0;AM240003024;2024-12-05 00:00:00;2;60511.467;2;AMEN BK 2
RF00002981;1032;0;AM240003061;2024-12-05 00:00:00;5;611.226;2;
RF00002982;F5098;17;31851435;2024-12-09 00:00:00;2;19555.0;2;AMEN BK 2
RF00002985;1155;0;AM240002874;2024-12-11 00:00:00;3;83694.824;2;AMEN BK 2
RF00002986;1155;0;AM240002874;2024-12-11 00:00:00;5;420.577;1;
RF00002987;1351;0;AM240003021;2024-12-11 00:00:00;2;49599.097;2;AMEN BK 2
RF00002988;1351;0;AM240003163;2024-12-11 00:00:00;5;501.0;1;
RF00002989;1356;17;AM240002857;2024-12-11 00:00:00;2;26407.814;2;AMEN BK 2
RF00002990;1365;17;AM240003143;2024-12-11 00:00:00;2;38919.87;2;AMEN BK 2
RF00002991;1365;0;AM240003143;2024-12-11 00:00:00;5;393.13;2;
RF00002992;1032;0;AM240003079;2024-12-12 00:00:00;2;143986.052;2;AMEN BK 2
RF00002993;1032;0;AM240003103;2024-12-12 00:00:00;5;1454.404;2;
RF00002994;00231;0;036/2024;2024-12-12 00:00:00;2;2950.0;2;AMEN BK 2
RF00002995;1345;0;AM240002981;2024-12-12 00:00:00;2;18269.163;2;AMEN BK 2
RF00002996;1345;0;AM240002981;2024-12-12 00:00:00;5;184.537;2;
RF00002997;1098;0;AM240002982;2024-12-12 00:00:00;2;40273.99;2;AMEN BK 2
RF00002998;1098;0;AM240002982;2024-12-12 00:00:00;5;406.807;2;
RF00002999;5207;0;AM240003131;2024-12-13 00:00:00;2;28413.709;2;AMEN BK 2
RF00003000;5207;0;AM240003131;2024-12-13 00:00:00;5;287.007;2;
RF00003001;1343;0;AM240003071;2024-12-13 00:00:00;3;66426.607;2;AMEN BK 2
RF00003002;1343;0;AM240003128;2024-12-13 00:00:00;5;670.975;2;
RF00003003;1178;0;AM240003118;2024-12-16 00:00:00;3;214047.527;2;AMEN BK 2
RF00003004;1178;0;AM240003182;2024-12-16 00:00:00;5;1075.615;2;
RF00003005;5097;0;2024-027.174;2024-12-18 00:00:00;2;9505.0;2;AMEN BK 2
RF00003006;1032;0;AM240003088;2024-12-18 00:00:00;2;86615.374;2;AMEN BK 2
RF00003007;1032;0;AM240003088;2024-12-18 00:00:00;5;874.902;2;
RF00003008;1032;0;AM240003105;2024-12-18 00:00:00;2;103072.401;2;AMEN BK 2
RF00003009;1032;0;AM240003109;2024-12-18 00:00:00;5;1041.135;2;
RF00003010;1032;0;AM240003149;2024-12-18 00:00:00;2;78958.527;2;AMEN BK 2
RF00003011;1032;0;AM240003186;2024-12-18 00:00:00;5;797.56;1;
RF00003012;5200;0;AM240000158;2024-12-20 00:00:00;4;50000.0;2;AMEN BK 2
RF00003013;5200;0;AM240000158;2024-12-20 00:00:00;3;200000.0;2;AMEN BK 2
RF00003015;TR032;17;78;2024-12-24 00:00:00;2;3404.0;2;AMEN BK 2
RF00003016;TR032;0;78;2024-12-24 00:00:00;5;46.0;2;
RF00003017;4132;0;AM240003241;2024-12-24 00:00:00;4;11762.808;2;ZITOUNA
RF00003018;4132;0;AM240003241;2024-12-24 00:00:00;5;118.816;2;
RF00003019;5207;0;AM240003223;2024-12-24 00:00:00;2;28413.709;2;AMEN BK 2
RF00003020;5207;0;AM240003223;2024-12-24 00:00:00;5;287.007;2;
RF00003021;4143;0;AM240001682;2024-12-25 00:00:00;4;81993.126;2;AMEN BK 2
RF00003022;4143;0;AM240001682;2024-12-25 00:00:00;5;828.213;1;
RF00003023;1155;0;AMR24000068;2024-12-26 00:00:00;3;131276.917;2;AMEN BK 2
RF00003024;1155;0;AM240003073;2024-12-26 00:00:00;5;659.683;2;
RF00003025;FLE0016;0;66114704;2024-12-26 00:00:00;2;1624.644;2;AMEN BK 2
RF00003026;FEX856;0;A24000010.;2024-12-26 00:00:00;2;1178.398;2;AMEN BK 2
RF00003027;FEX856;0;FV24002162;2024-12-26 00:00:00;5;11.903;1;
RF00003028;FEX985;17;FV24001629;2024-12-26 00:00:00;2;313.493;2;AMEN BK 2
RF00003029;0763;0;21496;2024-12-26 00:00:00;2;1647.789;2;AMEN BK 2
RF00003030;0763;0;21496;2024-12-26 00:00:00;5;16.644;2;
RF00003031;FEXCV123;0;0667/24;2024-12-26 00:00:00;2;4347.09;2;AMEN BK 2
RF00003032;FEXCV123;0;0667/24;2024-12-26 00:00:00;5;43.91;2;
RF00003033;1321;0;AM250000289;2024-12-26 00:00:00;3;40000.0;2;AMEN BK 2
RF00003034;F5098;17;31929988;2024-12-27 00:00:00;2;17560.0;2;AMEN BK 2
RF00003035;1316;0;MAV24000446;2024-12-27 00:00:00;3;86214.214;2;AMEN BK 2
RF00003036;1316;0;AM240002159;2024-12-27 00:00:00;5;870.85;2;
RF00003037;1032;0;AM240003213;2024-12-28 00:00:00;2;133936.966;2;AMEN BK 2
RF00003038;1032;0;AM240003258;2024-12-28 00:00:00;5;1352.898;2;
RF00003039;1178;0;AM240003184;2024-12-28 00:00:00;3;216314.807;2;AMEN BK 2
RF00003040;1178;0;AM240003261;2024-12-28 00:00:00;5;1087.009;2;
RF00003042;4082;0;AM240003089;2024-12-31 00:00:00;2;773372.074;2;ZITOUNA
RF00003043;4082;0;AM240003089;2024-12-31 00:00:00;5;7811.839;2;
RF00003044;1343;0;AMR24000069;2025-01-02 00:00:00;3;55436.064;2;AMEN BK 2
RF00003045;1343;0;AM240003169;2025-01-02 00:00:00;5;559.96;1;
RF00003046;5097;0;2025-000.324;2025-01-03 00:00:00;2;9505.0;2;AMEN BK 2
RF00003047;1319;0;AM240003129;2025-01-06 00:00:00;3;38458.78;2;AMEN BK 2
RF00003048;1351;0;AM240003205;2025-01-06 00:00:00;2;73647.231;2;AMEN BK 2
RF00003049;1351;0;AM240003281;2025-01-06 00:00:00;5;743.911;2;
RF00003050;LCAR1;0;020/2025 1;2025-01-06 00:00:00;2;6344.262;2;AMEN BK 2
RF00003051;LCAR1;0;030/2025 3;2025-01-06 00:00:00;5;704.918;1;
RF00003052;LCAR1;0;084/2024;2025-01-06 00:00:00;2;2502.795;2;AMEN BK 2
RF00003053;00127;0;F2401219;2025-01-06 00:00:00;2;319.624;2;AMEN BK 2
RF00003054;1032;0;AM240003276;2025-01-07 00:00:00;2;240963.626;2;AMEN BK 2
RF00003055;1032;0;AM240003289;2025-01-07 00:00:00;5;2433.976;2;
RF00003056;LCAR1;0;010/2025 1;2025-01-07 00:00:00;3;2449.206;2;AMEN BK 2
